record_id,Timestamp,Location,Latitude,Longitude,Day_of_Week,Hour_of_Day,Incident_Congestion,Weather_Condition,Road_Condition,Vehicle_Type,Vehicle_Damage,Accident_Severity,Accident_Reason,Driver_Violation,Number_of_Deaths,Number_of_Injuries,Summary_Road_Name,Daily_Traffic_Volume,Daily_Average_Speed,Daily_Congestion_Level,Daily_Incident_Reports,Daily_Public_Transport_Usage,Daily_Parking_Usage,Day_of_Week_Name,Time_of_Day,Day_of_Week_Num,Month,Is_Weekend
12786,2023-01-21 09:18:00,Whitefield,12.896372,77.522858,Saturday,9,Heavy,Clear,Dry,Bus,Minor,Minor,Speeding,Unknown,0,1,ITPL Main Road,20454,40.48,32.28,0,51.7,77.57,Saturday,Morning,5,1,1
12787,2023-05-22 16:00:00,Jayanagar,12.994216,77.587375,Monday,16,Moderate,Foggy,Potholes,Bicycle,Minor,Minor,Speeding,Unknown,0,1,4th Block Complex,31133,24.0,47.48,1,38.53,56.79,Monday,Afternoon,0,5,0
12788,2023-02-15 08:36:00,Indiranagar,12.916054,77.500045,Wednesday,8,Very Heavy,Haze,Dry,Truck,Moderate,Minor,Ignoring Signal,Jumping Signal,0,2,CMH Road,36879,22.81,63.4,0,84.6,83.25,Wednesday,Morning,2,2,0
12789,2023-01-08 21:38:00,HSR Layout,12.845255,77.499304,Sunday,21,Light,Raining,Potholes,Bicycle,Moderate,Serious,Speeding,Overspeeding,0,3,27th Main Road,39861,16.09,69.76,4,57.16,82.15,Sunday,Night,6,1,1
12790,2023-01-06 07:12:00,Whitefield,13.055218,77.494249,Friday,7,Light,Haze,Wet,Auto Rickshaw,Minor,Minor,Speeding,Overspeeding,0,2,Marathahalli Bridge,21093,42.98,30.0,0,36.01,63.35,Friday,Morning,4,1,0
12791,2023-12-26 18:21:00,Jayanagar,12.96405,77.495804,Tuesday,18,Very Heavy,Overcast,Wet,Truck,Severe,Fatal,Speeding,Jumping Signal,2,0,4th Block Complex,13831,46.9,30.0,0,32.09,58.77,Tuesday,Evening,1,12,0
12792,2023-01-13 16:31:00,Koramangala,13.03171,77.599863,Friday,16,Light,Foggy,Potholes,Truck,Moderate,Serious,Distracted Driving,Overspeeding,0,4,Sony World Junction,53765,12.82,81.74,0,59.07,89.67,Friday,Afternoon,4,1,0
12793,2023-04-03 23:44:00,HSR Layout,12.893309,77.598886,Monday,23,Moderate,Haze,Dry,Truck,Unknown,No Injury,Ignoring Signal,Overspeeding,0,0,Outer Ring Road,55776,7.42,87.53,1,66.62,54.6,Monday,Night,0,4,0
12794,2023-02-04 20:05:00,Whitefield,13.077577,77.74186,Saturday,20,Heavy,Foggy,Under Construction,Truck,Moderate,Serious,Distracted Driving,Jumping Signal,0,3,ITPL Main Road,25886,33.09,44.65,1,81.75,98.76,Saturday,Evening,5,2,1
12795,2023-08-27 14:59:00,HSR Layout,13.069578,77.512935,Sunday,14,Moderate,Foggy,Dry,Motorcycle,Severe,Serious,Ignoring Signal,Unknown,0,4,Outer Ring Road,28382,28.32,41.93,1,84.46,56.79,Sunday,Afternoon,6,8,1
12796,2023-11-21 07:33:00,HSR Layout,12.898038,77.611245,Tuesday,7,Moderate,Overcast,Under Construction,Truck,Moderate,Minor,Drunk Driving,Jumping Signal,0,1,27th Main Road,40379,16.03,62.64,0,35.79,83.61,Tuesday,Morning,1,11,0
12797,2023-09-11 08:45:00,Koramangala,13.054388,77.618271,Monday,8,Heavy,Cloudy,Potholes,Bicycle,Minor,Minor,Ignoring Signal,Jumping Signal,0,1,Sony World Junction,35388,26.87,59.27,0,75.45,61.98,Monday,Morning,0,9,0
12798,2023-10-31 11:26:00,Whitefield,12.987791,77.525215,Tuesday,11,Heavy,Overcast,Dry,Bicycle,Minor,Minor,Distracted Driving,Unknown,0,1,Marathahalli Bridge,49911,10.31,76.68,0,70.29,70.38,Tuesday,Morning,1,10,0
12799,2023-05-17 14:50:00,Koramangala,12.989728,77.471299,Wednesday,14,Light,Foggy,Wet,Motorcycle,Severe,Serious,Drunk Driving,Jumping Signal,0,4,Sony World Junction,21241,36.94,32.71,0,46.65,90.78,Wednesday,Afternoon,2,5,0
12800,2023-04-27 14:17:00,Koramangala,12.865649,77.492154,Thursday,14,Light,Overcast,Under Construction,Bus,Minor,Minor,Drunk Driving,No Helmet,0,1,80 Feet Road,47318,11.98,78.03,0,68.42,97.54,Thursday,Afternoon,3,4,0
12801,2023-11-19 15:56:00,Whitefield,12.870498,77.66667,Sunday,15,Moderate,Cloudy,Under Construction,Motorcycle,Minor,Minor,Distracted Driving,Overspeeding,0,1,Marathahalli Bridge,48004,15.61,83.78,3,44.22,58.93,Sunday,Afternoon,6,11,1
12802,2023-10-02 22:54:00,Jayanagar,12.947755,77.712854,Monday,22,Moderate,Cloudy,Potholes,Bicycle,Severe,Serious,Distracted Driving,Unknown,0,1,South End Circle,17108,41.8,30.0,0,72.47,83.77,Monday,Night,0,10,0
12803,2023-04-30 23:54:00,Indiranagar,13.028471,77.535852,Sunday,23,Light,Cloudy,Wet,Bus,Severe,Serious,Distracted Driving,Jumping Signal,0,1,CMH Road,27659,32.13,42.76,3,78.12,83.87,Sunday,Night,6,4,1
12804,2023-03-16 13:24:00,HSR Layout,13.076776,77.703697,Thursday,13,Light,Cloudy,Potholes,Truck,Minor,Minor,Ignoring Signal,Unknown,0,1,27th Main Road,38424,22.87,61.28,0,37.06,61.11,Thursday,Afternoon,3,3,0
12805,2023-09-23 21:28:00,Indiranagar,13.070289,77.598882,Saturday,21,Light,Raining,Potholes,Bicycle,Unknown,No Injury,Distracted Driving,Overspeeding,0,0,CMH Road,17951,45.36,30.0,1,80.45,59.01,Saturday,Night,5,9,1
12806,2023-01-15 05:16:00,Jayanagar,12.881525,77.726756,Sunday,5,Light,Clear,Under Construction,Motorcycle,Moderate,Minor,Ignoring Signal,No Helmet,0,1,South End Circle,45047,17.22,73.79,2,61.17,61.82,Sunday,Morning,6,1,1
12807,2023-08-15 17:15:00,Jayanagar,13.091932,77.476698,Tuesday,17,Very Heavy,Raining,Dry,Truck,Severe,Serious,Distracted Driving,Jumping Signal,0,1,4th Block Complex,40708,17.7,61.96,0,82.68,99.0,Tuesday,Evening,1,8,0
12808,2023-05-06 09:00:00,Jayanagar,12.922919,77.49576,Saturday,9,Very Heavy,Clear,Wet,Bicycle,Moderate,Minor,Drunk Driving,Overspeeding,0,1,4th Block Complex,44018,17.57,77.51,0,56.28,76.08,Saturday,Morning,5,5,1
12809,2023-07-08 10:04:00,Koramangala,12.950391,77.599896,Saturday,10,Heavy,Overcast,Under Construction,Motorcycle,Minor,Minor,Speeding,Jumping Signal,0,2,Sony World Junction,48824,15.92,72.81,0,37.47,86.5,Saturday,Morning,5,7,1
12810,2023-09-12 09:20:00,Koramangala,12.830423,77.524528,Tuesday,9,Heavy,Cloudy,Wet,Bus,Severe,Serious,Drunk Driving,No Helmet,0,2,80 Feet Road,27281,36.62,48.02,0,57.8,51.35,Tuesday,Morning,1,9,0
12811,2023-05-14 13:29:00,Koramangala,13.093213,77.630551,Sunday,13,Moderate,Foggy,Dry,Motorcycle,Severe,Serious,Speeding,Jumping Signal,0,3,Sony World Junction,27851,29.19,39.08,0,48.77,73.37,Sunday,Afternoon,6,5,1
12812,2023-05-29 00:51:00,Indiranagar,13.108703,77.475164,Monday,0,Moderate,Haze,Potholes,Bus,Moderate,Minor,Distracted Driving,Unknown,0,2,CMH Road,10194,45.32,30.0,0,30.41,61.45,Monday,Night,0,5,0
12813,2023-10-01 19:29:00,Jayanagar,13.020935,77.58535,Sunday,19,Very Heavy,Overcast,Wet,Car,Moderate,Minor,Drunk Driving,Unknown,0,1,4th Block Complex,34065,21.97,49.84,1,51.45,90.88,Sunday,Evening,6,10,1
12814,2023-10-20 05:42:00,Indiranagar,12.842334,77.698112,Friday,5,Moderate,Overcast,Wet,Auto Rickshaw,Severe,Fatal,Distracted Driving,Overspeeding,1,2,CMH Road,49618,7.26,85.88,0,30.04,60.72,Friday,Morning,4,10,0
12815,2023-06-19 17:18:00,Jayanagar,13.050882,77.735911,Monday,17,Very Heavy,Raining,Under Construction,Truck,Minor,Minor,Distracted Driving,No Helmet,0,1,4th Block Complex,43495,21.13,76.45,4,60.37,92.05,Monday,Evening,0,6,0
12816,2023-12-14 15:08:00,Koramangala,13.112618,77.566039,Thursday,15,Moderate,Haze,Under Construction,Car,Moderate,Minor,Drunk Driving,Jumping Signal,0,1,80 Feet Road,30445,31.47,44.96,0,40.36,66.56,Thursday,Afternoon,3,12,0
12817,2023-10-16 18:47:00,Jayanagar,13.048274,77.506208,Monday,18,Very Heavy,Raining,Dry,Bus,Moderate,Minor,Distracted Driving,Overspeeding,0,1,South End Circle,36649,21.0,63.33,3,39.71,77.46,Monday,Evening,0,10,0
12818,2023-11-30 12:57:00,HSR Layout,13.099182,77.659746,Thursday,12,Moderate,Raining,Wet,Bus,Minor,Minor,Speeding,Jumping Signal,0,2,27th Main Road,43301,16.45,72.5,0,80.5,83.95,Thursday,Afternoon,3,11,0
12819,2023-01-29 19:07:00,Indiranagar,13.060246,77.582264,Sunday,19,Heavy,Clear,Dry,Bicycle,Unknown,No Injury,Speeding,No Helmet,0,0,CMH Road,33347,24.23,57.55,0,45.04,65.55,Sunday,Evening,6,1,1
12820,2023-04-30 21:18:00,Jayanagar,12.930797,77.662783,Sunday,21,Light,Haze,Potholes,Motorcycle,Moderate,Serious,Speeding,No Helmet,0,4,4th Block Complex,11154,46.88,30.0,0,84.46,84.34,Sunday,Night,6,4,1
12821,2023-07-02 18:50:00,Indiranagar,12.925503,77.555574,Sunday,18,Heavy,Raining,Dry,Auto Rickshaw,Minor,Minor,Distracted Driving,Overspeeding,0,2,100 Feet Road,21784,35.04,39.59,0,54.22,69.45,Sunday,Evening,6,7,1
12822,2023-04-19 12:09:00,Jayanagar,13.01916,77.724018,Wednesday,12,Moderate,Clear,Wet,Motorcycle,Minor,Minor,Drunk Driving,No Helmet,0,2,South End Circle,48876,7.51,71.75,1,83.24,94.33,Wednesday,Afternoon,2,4,0
12823,2023-04-13 19:41:00,Indiranagar,12.878313,77.636432,Thursday,19,Very Heavy,Foggy,Dry,Bus,Minor,Minor,Speeding,No Helmet,0,1,100 Feet Road,27711,30.31,40.09,3,71.15,72.21,Thursday,Evening,3,4,0
12824,2023-05-02 07:45:00,Koramangala,13.060532,77.692231,Tuesday,7,Moderate,Overcast,Under Construction,Bus,Minor,Minor,Drunk Driving,Unknown,0,1,Sony World Junction,48602,8.0,80.67,1,65.14,85.05,Tuesday,Morning,1,5,0
12825,2023-03-31 00:57:00,Indiranagar,13.030146,77.615673,Friday,0,Light,Haze,Dry,Motorcycle,Minor,Minor,Distracted Driving,Overspeeding,0,2,100 Feet Road,59483,8.32,97.36,0,52.92,76.48,Friday,Night,4,3,0
12826,2023-07-29 02:45:00,Whitefield,12.965671,77.518443,Saturday,2,Moderate,Haze,Dry,Bus,Moderate,Minor,Speeding,Overspeeding,0,2,ITPL Main Road,45217,13.07,69.41,0,76.53,89.59,Saturday,Night,5,7,1
12827,2023-10-23 11:20:00,Indiranagar,13.067947,77.640359,Monday,11,Very Heavy,Raining,Under Construction,Truck,Moderate,Serious,Ignoring Signal,No Helmet,0,3,CMH Road,54210,10.68,80.42,0,31.96,52.75,Monday,Morning,0,10,0
12828,2023-11-25 07:10:00,Indiranagar,13.011907,77.579235,Saturday,7,Moderate,Raining,Potholes,Bicycle,Moderate,Serious,Drunk Driving,No Helmet,0,1,CMH Road,42316,22.38,73.32,0,49.98,97.05,Saturday,Morning,5,11,1
12829,2023-06-24 14:59:00,HSR Layout,12.827695,77.470897,Saturday,14,Light,Cloudy,Under Construction,Bus,Moderate,Minor,Ignoring Signal,Unknown,0,1,27th Main Road,15700,48.87,30.0,0,67.45,77.77,Saturday,Afternoon,5,6,1
12830,2023-01-06 04:05:00,Whitefield,12.946376,77.469768,Friday,4,Moderate,Clear,Dry,Motorcycle,Minor,Minor,Speeding,Jumping Signal,0,1,Marathahalli Bridge,21093,42.98,30.0,0,36.01,63.35,Friday,Night,4,1,0
12831,2023-08-22 20:33:00,Koramangala,13.045034,77.486371,Tuesday,20,Heavy,Cloudy,Potholes,Truck,Minor,Minor,Drunk Driving,Jumping Signal,0,1,80 Feet Road,5171,51.34,30.0,0,38.86,54.35,Tuesday,Evening,1,8,0
12832,2023-02-28 21:28:00,Whitefield,12.883359,77.731925,Tuesday,21,Light,Overcast,Dry,Bus,Severe,Serious,Speeding,Unknown,0,2,Marathahalli Bridge,26782,28.34,35.32,0,65.59,65.95,Tuesday,Night,1,2,0
12833,2023-01-04 21:07:00,Koramangala,13.048384,77.582522,Wednesday,21,Moderate,Foggy,Dry,Car,Minor,Minor,Distracted Driving,Unknown,0,2,80 Feet Road,56638,11.68,96.27,0,53.82,73.0,Wednesday,Night,2,1,0
12834,2023-11-29 14:21:00,Koramangala,12.963713,77.604163,Wednesday,14,Light,Cloudy,Dry,Car,Minor,Minor,Speeding,Unknown,0,1,Sony World Junction,43757,16.6,66.76,0,51.21,67.59,Wednesday,Afternoon,2,11,0
12835,2023-04-19 01:39:00,Koramangala,13.106582,77.591685,Wednesday,1,Light,Haze,Dry,Bus,Moderate,Serious,Ignoring Signal,Overspeeding,0,4,Sony World Junction,6035,55.84,30.0,0,57.34,50.36,Wednesday,Night,2,4,0
12836,2023-11-23 08:36:00,Whitefield,13.095893,77.606692,Thursday,8,Heavy,Raining,Wet,Bus,Minor,Minor,Ignoring Signal,Unknown,0,1,ITPL Main Road,42068,16.25,66.51,1,81.85,84.53,Thursday,Morning,3,11,0
12837,2023-08-09 21:59:00,Whitefield,12.849905,77.491846,Wednesday,21,Light,Clear,Dry,Motorcycle,Moderate,Minor,Drunk Driving,Jumping Signal,0,2,Marathahalli Bridge,56923,7.37,97.74,0,67.58,75.75,Wednesday,Night,2,8,0
12838,2023-12-14 00:17:00,Whitefield,12.950051,77.492569,Thursday,0,Light,Foggy,Potholes,Car,Minor,Minor,Drunk Driving,Unknown,0,2,Marathahalli Bridge,5950,50.5,30.0,0,62.83,85.5,Thursday,Night,3,12,0
12839,2023-06-28 13:16:00,Indiranagar,12.904235,77.673259,Wednesday,13,Light,Clear,Wet,Truck,Unknown,No Injury,Drunk Driving,Overspeeding,0,0,100 Feet Road,50349,14.31,83.68,1,46.89,86.34,Wednesday,Afternoon,2,6,0
12840,2023-01-07 06:56:00,Whitefield,12.995377,77.642375,Saturday,6,Light,Haze,Under Construction,Motorcycle,Minor,Minor,Distracted Driving,Jumping Signal,0,2,Marathahalli Bridge,46246,9.72,67.81,0,77.96,74.69,Saturday,Morning,5,1,1
12841,2023-12-03 03:37:00,Jayanagar,12.935112,77.736763,Sunday,3,Moderate,Raining,Wet,Car,Minor,Minor,Drunk Driving,Jumping Signal,0,2,South End Circle,16433,41.73,30.24,0,47.68,60.83,Sunday,Night,6,12,1
12842,2023-07-20 22:48:00,Indiranagar,13.008626,77.556116,Thursday,22,Moderate,Haze,Dry,Bus,Severe,Serious,Ignoring Signal,No Helmet,0,1,100 Feet Road,27112,37.81,48.99,0,68.41,95.98,Thursday,Night,3,7,0
12843,2023-10-05 11:39:00,Whitefield,12.941152,77.606482,Thursday,11,Very Heavy,Haze,Dry,Car,Moderate,Serious,Speeding,Jumping Signal,0,1,ITPL Main Road,48769,14.34,84.75,1,46.22,64.67,Thursday,Morning,3,10,0
12844,2023-02-22 16:24:00,Jayanagar,12.950781,77.482808,Wednesday,16,Light,Cloudy,Under Construction,Truck,Minor,Minor,Speeding,Jumping Signal,0,2,4th Block Complex,59828,11.32,92.52,0,66.54,88.9,Wednesday,Afternoon,2,2,0
12845,2023-03-15 20:02:00,Jayanagar,13.110126,77.666856,Wednesday,20,Heavy,Overcast,Wet,Motorcycle,Unknown,No Injury,Ignoring Signal,Jumping Signal,0,0,South End Circle,28091,33.29,50.34,0,38.58,93.57,Wednesday,Evening,2,3,0
12846,2023-03-26 00:59:00,Whitefield,13.105775,77.639292,Sunday,0,Moderate,Clear,Wet,Truck,Severe,Serious,Ignoring Signal,No Helmet,0,2,Marathahalli Bridge,53932,14.78,86.8,1,63.23,91.45,Sunday,Night,6,3,1
12847,2023-10-14 06:47:00,Whitefield,12.845639,77.451977,Saturday,6,Moderate,Foggy,Wet,Car,Minor,Minor,Drunk Driving,Jumping Signal,0,1,ITPL Main Road,27450,34.95,40.87,1,32.42,99.43,Saturday,Morning,5,10,1
12848,2023-03-19 21:33:00,Jayanagar,13.083475,77.702584,Sunday,21,Moderate,Clear,Dry,Car,Minor,Minor,Ignoring Signal,Unknown,0,1,4th Block Complex,7147,47.89,30.0,0,65.23,82.68,Sunday,Night,6,3,1
12849,2023-09-16 16:49:00,Koramangala,12.937799,77.680712,Saturday,16,Light,Cloudy,Wet,Bicycle,Minor,Minor,Ignoring Signal,No Helmet,0,1,80 Feet Road,47020,11.71,82.39,1,53.23,61.04,Saturday,Afternoon,5,9,1
12850,2023-07-10 09:03:00,Whitefield,13.089634,77.478702,Monday,9,Very Heavy,Cloudy,Under Construction,Truck,Moderate,Serious,Ignoring Signal,Overspeeding,0,3,Marathahalli Bridge,40276,24.11,58.48,0,83.25,83.77,Monday,Morning,0,7,0
12851,2023-07-06 05:09:00,HSR Layout,12.928474,77.564461,Thursday,5,Light,Clear,Potholes,Bicycle,Severe,Fatal,Distracted Driving,Unknown,2,3,27th Main Road,41652,13.43,64.15,0,42.8,91.22,Thursday,Morning,3,7,0
12852,2023-05-22 06:01:00,HSR Layout,12.862305,77.68638,Monday,6,Light,Haze,Potholes,Bicycle,Moderate,Minor,Distracted Driving,No Helmet,0,1,27th Main Road,37046,19.06,54.98,1,75.04,92.19,Monday,Morning,0,5,0
12853,2023-04-16 01:12:00,HSR Layout,12.901435,77.580408,Sunday,1,Light,Haze,Dry,Bicycle,Minor,Minor,Ignoring Signal,Overspeeding,0,2,27th Main Road,28143,35.45,41.1,1,71.35,93.3,Sunday,Night,6,4,1
12854,2023-03-28 07:17:00,HSR Layout,12.964905,77.530207,Tuesday,7,Light,Clear,Under Construction,Truck,Moderate,Serious,Drunk Driving,Unknown,0,4,27th Main Road,34140,23.55,49.97,1,68.13,62.2,Tuesday,Morning,1,3,0
12855,2023-07-07 04:45:00,Koramangala,12.909739,77.505634,Friday,4,Moderate,Cloudy,Wet,Motorcycle,Minor,Minor,Ignoring Signal,Jumping Signal,0,2,80 Feet Road,32328,29.9,51.6,0,59.97,70.36,Friday,Night,4,7,0
12856,2023-08-20 03:27:00,Whitefield,13.062101,77.517125,Sunday,3,Moderate,Overcast,Wet,Bus,Moderate,Serious,Distracted Driving,Unknown,0,2,Marathahalli Bridge,42972,21.79,65.01,0,71.9,79.21,Sunday,Night,6,8,1
12857,2023-10-18 02:43:00,HSR Layout,13.061878,77.634252,Wednesday,2,Light,Cloudy,Wet,Truck,Moderate,Minor,Drunk Driving,Unknown,0,2,Outer Ring Road,54288,13.46,89.18,0,84.77,65.77,Wednesday,Night,2,10,0
12858,2023-10-27 13:21:00,Koramangala,13.110708,77.504342,Friday,13,Light,Cloudy,Dry,Bus,Moderate,Minor,Distracted Driving,Jumping Signal,0,1,Sony World Junction,15865,44.12,30.0,0,83.9,77.94,Friday,Afternoon,4,10,0
12859,2023-01-09 08:50:00,Indiranagar,12.902643,77.652847,Monday,8,Heavy,Clear,Under Construction,Bicycle,Severe,Fatal,Speeding,Overspeeding,1,2,CMH Road,5246,54.07,30.0,0,48.34,62.02,Monday,Morning,0,1,0
12860,2023-12-12 06:56:00,Jayanagar,12.885923,77.717019,Tuesday,6,Light,Clear,Potholes,Truck,Severe,Serious,Drunk Driving,No Helmet,0,3,South End Circle,39323,23.05,60.77,1,42.82,66.32,Tuesday,Morning,1,12,0
12861,2023-06-25 18:37:00,Koramangala,13.018479,77.490152,Sunday,18,Heavy,Clear,Under Construction,Car,Unknown,No Injury,Ignoring Signal,Unknown,0,0,80 Feet Road,9026,46.7,30.0,0,45.36,63.21,Sunday,Evening,6,6,1
12862,2023-02-07 19:01:00,HSR Layout,13.103271,77.614258,Tuesday,19,Very Heavy,Raining,Wet,Car,Unknown,No Injury,Distracted Driving,No Helmet,0,0,27th Main Road,8288,55.42,30.0,1,69.18,81.74,Tuesday,Evening,1,2,0
12863,2023-04-17 09:17:00,HSR Layout,13.01965,77.603784,Monday,9,Very Heavy,Foggy,Potholes,Car,Moderate,Minor,Ignoring Signal,Overspeeding,0,2,27th Main Road,25703,34.19,40.18,1,68.29,93.16,Monday,Morning,0,4,0
12864,2023-01-27 08:02:00,Indiranagar,12.945233,77.624461,Friday,8,Heavy,Haze,Wet,Auto Rickshaw,Moderate,Minor,Ignoring Signal,Unknown,0,2,100 Feet Road,33850,25.04,58.5,0,45.89,83.02,Friday,Morning,4,1,0
12865,2023-10-17 20:46:00,Whitefield,12.857727,77.501172,Tuesday,20,Heavy,Haze,Wet,Truck,Minor,Minor,Distracted Driving,Jumping Signal,0,2,ITPL Main Road,17580,45.87,33.71,0,41.09,69.44,Tuesday,Evening,1,10,0
12866,2023-11-22 18:40:00,Whitefield,12.907871,77.471101,Wednesday,18,Heavy,Cloudy,Wet,Bicycle,Severe,Fatal,Distracted Driving,No Helmet,2,0,ITPL Main Road,23626,31.68,37.02,0,38.98,73.64,Wednesday,Evening,2,11,0
12867,2023-12-22 16:09:00,HSR Layout,13.118746,77.682749,Friday,16,Moderate,Overcast,Under Construction,Auto Rickshaw,Severe,Serious,Distracted Driving,Jumping Signal,0,4,27th Main Road,20637,42.86,36.23,0,66.72,91.17,Friday,Afternoon,4,12,0
12868,2023-11-03 23:17:00,HSR Layout,12.834994,77.678214,Friday,23,Light,Clear,Potholes,Bus,Severe,Serious,Speeding,Unknown,0,3,27th Main Road,33814,27.0,52.6,0,51.11,72.8,Friday,Night,4,11,0
12869,2023-07-21 12:09:00,Indiranagar,12.978263,77.471425,Friday,12,Light,Overcast,Wet,Auto Rickshaw,Moderate,Minor,Ignoring Signal,No Helmet,0,1,100 Feet Road,22531,41.52,34.71,1,42.34,51.73,Friday,Afternoon,4,7,0
12870,2023-02-19 17:05:00,Whitefield,12.990449,77.599664,Sunday,17,Heavy,Haze,Potholes,Auto Rickshaw,Minor,Minor,Distracted Driving,No Helmet,0,1,Marathahalli Bridge,36563,25.51,57.57,0,64.66,76.83,Sunday,Evening,6,2,1
12871,2023-10-07 04:07:00,Indiranagar,12.963585,77.50156,Saturday,4,Moderate,Cloudy,Potholes,Bicycle,Moderate,Minor,Ignoring Signal,No Helmet,0,2,100 Feet Road,14799,43.02,30.0,0,38.44,61.97,Saturday,Night,5,10,1
12872,2023-10-25 19:14:00,Koramangala,13.0827,77.707508,Wednesday,19,Very Heavy,Cloudy,Dry,Motorcycle,Severe,Fatal,Ignoring Signal,Jumping Signal,1,1,Sony World Junction,13245,46.5,30.0,0,51.47,50.16,Wednesday,Evening,2,10,0
12873,2023-10-13 23:40:00,Indiranagar,13.019348,77.456818,Friday,23,Light,Overcast,Wet,Motorcycle,Minor,Minor,Drunk Driving,No Helmet,0,1,CMH Road,45826,12.52,69.25,0,78.12,85.34,Friday,Night,4,10,0
12874,2023-12-28 03:43:00,Koramangala,13.028658,77.723647,Thursday,3,Light,Clear,Potholes,Motorcycle,Unknown,No Injury,Distracted Driving,No Helmet,0,0,Sony World Junction,20675,39.51,38.24,0,78.44,81.39,Thursday,Night,3,12,0
12875,2023-09-24 14:19:00,Whitefield,12.89326,77.590669,Sunday,14,Moderate,Overcast,Wet,Auto Rickshaw,Severe,Serious,Drunk Driving,No Helmet,0,3,Marathahalli Bridge,41543,17.79,63.65,0,67.96,86.51,Sunday,Afternoon,6,9,1
12876,2023-02-01 08:23:00,Whitefield,13.05758,77.656556,Wednesday,8,Very Heavy,Cloudy,Dry,Motorcycle,Minor,Minor,Distracted Driving,Jumping Signal,0,1,ITPL Main Road,53276,5.95,88.42,1,75.32,69.22,Wednesday,Morning,2,2,0
12877,2023-02-08 05:14:00,HSR Layout,13.027098,77.610044,Wednesday,5,Light,Foggy,Wet,Auto Rickshaw,Moderate,Serious,Speeding,Overspeeding,0,3,27th Main Road,38728,21.39,66.97,0,84.37,62.81,Wednesday,Morning,2,2,0
12878,2023-11-09 07:41:00,Jayanagar,12.968642,77.45068,Thursday,7,Light,Clear,Dry,Bicycle,Unknown,No Injury,Distracted Driving,Jumping Signal,0,0,South End Circle,28033,33.27,47.7,0,44.92,54.29,Thursday,Morning,3,11,0
12879,2023-04-08 07:10:00,Jayanagar,12.86957,77.545137,Saturday,7,Moderate,Overcast,Dry,Bicycle,Severe,Fatal,Ignoring Signal,No Helmet,2,0,4th Block Complex,9747,51.39,30.0,1,81.29,73.14,Saturday,Morning,5,4,1
12880,2023-10-17 19:55:00,HSR Layout,13.032608,77.51887,Tuesday,19,Heavy,Foggy,Wet,Motorcycle,Unknown,No Injury,Speeding,Overspeeding,0,0,Outer Ring Road,58360,9.34,96.94,0,33.75,64.91,Tuesday,Evening,1,10,0
12881,2023-01-08 21:24:00,HSR Layout,12.892339,77.624393,Sunday,21,Light,Raining,Dry,Car,Minor,Minor,Speeding,Overspeeding,0,1,27th Main Road,39861,16.09,69.76,4,57.16,82.15,Sunday,Night,6,1,1
12882,2023-10-26 10:56:00,Indiranagar,12.943649,77.553245,Thursday,10,Heavy,Foggy,Dry,Auto Rickshaw,Minor,Minor,Speeding,Jumping Signal,0,1,CMH Road,36255,23.25,62.33,0,65.88,97.11,Thursday,Morning,3,10,0
12883,2023-01-12 06:44:00,Whitefield,13.090579,77.559658,Thursday,6,Moderate,Clear,Under Construction,Motorcycle,Severe,Serious,Distracted Driving,Unknown,0,2,Marathahalli Bridge,32263,24.76,46.62,0,58.84,52.82,Thursday,Morning,3,1,0
12884,2023-12-14 02:49:00,Indiranagar,13.044776,77.546405,Thursday,2,Light,Raining,Potholes,Auto Rickshaw,Moderate,Minor,Ignoring Signal,Jumping Signal,0,2,CMH Road,22451,37.34,30.0,1,84.83,95.84,Thursday,Night,3,12,0
12885,2023-07-21 18:47:00,Whitefield,12.973034,77.651046,Friday,18,Very Heavy,Cloudy,Under Construction,Bus,Moderate,Minor,Distracted Driving,No Helmet,0,1,Marathahalli Bridge,27358,29.3,46.5,1,53.1,53.37,Friday,Evening,4,7,0
12886,2023-11-26 22:16:00,HSR Layout,12.897343,77.680087,Sunday,22,Moderate,Haze,Dry,Truck,Moderate,Minor,Speeding,Overspeeding,0,2,27th Main Road,21778,42.97,34.64,0,36.62,84.92,Sunday,Night,6,11,1
12887,2023-09-21 18:12:00,HSR Layout,13.015635,77.71961,Thursday,18,Very Heavy,Overcast,Potholes,Bus,Moderate,Minor,Ignoring Signal,Unknown,0,1,Outer Ring Road,42149,13.67,64.59,1,43.85,63.5,Thursday,Evening,3,9,0
12888,2023-02-15 17:59:00,Indiranagar,12.924754,77.665961,Wednesday,17,Very Heavy,Haze,Under Construction,Car,Severe,Serious,Ignoring Signal,Jumping Signal,0,1,CMH Road,36879,22.81,63.4,0,84.6,83.25,Wednesday,Evening,2,2,0
12889,2023-06-23 21:56:00,Koramangala,13.052962,77.481826,Friday,21,Moderate,Haze,Wet,Bicycle,Minor,Minor,Drunk Driving,Jumping Signal,0,2,80 Feet Road,48133,11.73,81.85,0,59.34,54.25,Friday,Night,4,6,0
12890,2023-07-07 07:29:00,Koramangala,12.902346,77.504132,Friday,7,Light,Haze,Wet,Bicycle,Severe,Serious,Ignoring Signal,Jumping Signal,0,3,80 Feet Road,32328,29.9,51.6,0,59.97,70.36,Friday,Morning,4,7,0
