record_id,Timestamp,Location,Latitude,Longitude,Day_of_Week,Hour_of_Day,Incident_Congestion,Weather_Condition,Road_Condition,Vehicle_Type,Vehicle_Damage,Accident_Severity,Accident_Reason,Driver_Violation,Number_of_Deaths,Number_of_Injuries,Summary_Road_Name,Daily_Traffic_Volume,Daily_Average_Speed,Daily_Congestion_Level,Daily_Incident_Reports,Daily_Public_Transport_Usage,Daily_Parking_Usage,Day_of_Week_Name,Time_of_Day,Day_of_Week_Num,Month,Is_Weekend
9335,2023-08-19 10:38:00,Koramangala,12.934956,77.618829,Saturday,10,Very Heavy,Raining,Wet,Truck,Minor,Minor,Drunk Driving,Overspeeding,0,1,Sony World Junction,17213,40.66,30.0,0,52.36,79.56,Saturday,Morning,5,8,1
9336,2023-08-07 21:24:00,HSR Layout,12.908971,77.630687,Monday,21,Light,Foggy,Potholes,Bicycle,Severe,Fatal,Distracted Driving,Unknown,1,1,27th Main Road,6438,48.59,30.0,0,33.19,56.05,Monday,Night,0,8,0
9337,2023-06-29 02:42:00,Koramangala,12.937453,77.625883,Thursday,2,Light,Foggy,Potholes,Car,Moderate,Minor,Distracted Driving,Overspeeding,0,1,80 Feet Road,36683,21.56,64.69,0,60.69,65.61,Thursday,Night,3,6,0
9338,2023-09-24 19:29:00,HSR Layout,12.920067,77.653227,Sunday,19,Very Heavy,Raining,Under Construction,Auto Rickshaw,Minor,Minor,Distracted Driving,Unknown,0,2,Outer Ring Road,40321,22.88,61.14,0,79.07,72.99,Sunday,Evening,6,9,1
9339,2023-07-11 22:28:00,Koramangala,12.937766,77.621676,Tuesday,22,Moderate,Raining,Potholes,Bus,Moderate,Minor,Drunk Driving,No Helmet,0,2,80 Feet Road,56283,14.37,83.99,0,69.67,62.24,Tuesday,Night,1,7,0
9340,2023-09-15 09:03:00,Koramangala,12.945411,77.624453,Friday,9,Very Heavy,Raining,Potholes,Car,Severe,Fatal,Ignoring Signal,Unknown,2,3,80 Feet Road,22956,34.04,42.42,0,59.93,61.42,Friday,Morning,4,9,0
9341,2023-12-31 16:33:00,Indiranagar,12.97048,77.63713,Sunday,16,Moderate,Raining,Under Construction,Truck,Minor,Minor,Drunk Driving,Unknown,0,2,100 Feet Road,34084,25.73,54.08,0,60.31,91.61,Sunday,Afternoon,6,12,1
9342,2023-11-02 04:02:00,Indiranagar,12.977184,77.650488,Thursday,4,Moderate,Cloudy,Potholes,Motorcycle,Minor,Minor,Drunk Driving,Overspeeding,0,1,100 Feet Road,38715,19.81,67.04,1,32.97,83.79,Thursday,Night,3,11,0
9343,2023-02-21 22:06:00,Whitefield,12.971359,77.732979,Tuesday,22,Light,Clear,Dry,Motorcycle,Severe,Serious,Drunk Driving,Unknown,0,1,ITPL Main Road,57478,14.93,92.76,0,55.69,64.49,Tuesday,Night,1,2,0
9344,2023-11-04 10:09:00,HSR Layout,12.915629,77.638591,Saturday,10,Very Heavy,Foggy,Potholes,Truck,Minor,Minor,Distracted Driving,Jumping Signal,0,1,Outer Ring Road,52702,10.43,90.36,0,77.85,73.08,Saturday,Morning,5,11,1
9345,2023-03-28 19:48:00,Whitefield,12.969676,77.729391,Tuesday,19,Very Heavy,Haze,Dry,Auto Rickshaw,Moderate,Serious,Drunk Driving,Unknown,0,4,ITPL Main Road,47918,8.52,72.66,0,56.23,56.72,Tuesday,Evening,1,3,0
9346,2023-06-12 22:33:00,Jayanagar,12.921784,77.591808,Monday,22,Moderate,Clear,Under Construction,Bicycle,Minor,Minor,Distracted Driving,Jumping Signal,0,1,4th Block Complex,5759,51.85,30.0,4,77.46,50.38,Monday,Night,0,6,0
9347,2023-09-24 23:44:00,Jayanagar,12.928895,77.574116,Sunday,23,Moderate,Haze,Wet,Bus,Moderate,Serious,Speeding,No Helmet,0,2,4th Block Complex,20870,36.08,30.0,0,82.99,60.89,Sunday,Night,6,9,1
9348,2023-04-04 07:56:00,Indiranagar,12.969899,77.647297,Tuesday,7,Light,Clear,Under Construction,Auto Rickshaw,Severe,Serious,Distracted Driving,Unknown,0,2,100 Feet Road,51969,7.52,87.86,1,35.86,51.66,Tuesday,Morning,1,4,0
9349,2023-06-22 17:10:00,Indiranagar,12.983472,77.644344,Thursday,17,Very Heavy,Clear,Dry,Bus,Minor,Minor,Ignoring Signal,Overspeeding,0,2,CMH Road,45126,12.31,72.85,1,34.62,68.06,Thursday,Evening,3,6,0
9350,2023-05-24 16:31:00,HSR Layout,12.925429,77.649005,Wednesday,16,Moderate,Overcast,Wet,Motorcycle,Moderate,Minor,Ignoring Signal,No Helmet,0,1,Outer Ring Road,35146,23.28,58.05,1,76.88,58.0,Wednesday,Afternoon,2,5,0
9351,2023-09-01 10:52:00,Koramangala,12.92878,77.618548,Friday,10,Very Heavy,Foggy,Potholes,Truck,Minor,Minor,Speeding,Overspeeding,0,1,Sony World Junction,47201,9.44,82.02,0,54.31,67.83,Friday,Morning,4,9,0
9352,2023-02-23 13:21:00,Whitefield,12.97118,77.727286,Thursday,13,Light,Haze,Wet,Motorcycle,Minor,Minor,Ignoring Signal,Jumping Signal,0,1,ITPL Main Road,59656,11.4,99.63,0,52.07,73.56,Thursday,Afternoon,3,2,0
9353,2023-06-03 02:13:00,Whitefield,12.985623,77.73695,Saturday,2,Light,Haze,Potholes,Auto Rickshaw,Moderate,Serious,Drunk Driving,Jumping Signal,0,1,ITPL Main Road,35644,28.07,63.19,1,60.94,71.22,Saturday,Night,5,6,1
9354,2023-05-25 06:21:00,Whitefield,12.969607,77.748474,Thursday,6,Light,Raining,Under Construction,Truck,Minor,Minor,Speeding,No Helmet,0,1,Marathahalli Bridge,16097,39.98,30.0,1,36.14,65.56,Thursday,Morning,3,5,0
9355,2023-12-15 15:36:00,Jayanagar,12.928809,77.580469,Friday,15,Moderate,Clear,Dry,Motorcycle,Moderate,Minor,Distracted Driving,No Helmet,0,2,South End Circle,42314,14.41,70.1,0,68.65,86.61,Friday,Afternoon,4,12,0
9356,2023-03-14 14:02:00,Jayanagar,12.923528,77.580648,Tuesday,14,Moderate,Raining,Potholes,Auto Rickshaw,Unknown,No Injury,Ignoring Signal,Overspeeding,0,0,South End Circle,42957,14.07,66.64,0,80.64,54.17,Tuesday,Afternoon,1,3,0
9357,2023-11-28 00:12:00,Whitefield,12.992374,77.751534,Tuesday,0,Moderate,Raining,Potholes,Bus,Minor,Minor,Speeding,Jumping Signal,0,1,ITPL Main Road,16290,48.7,31.02,1,48.49,87.3,Tuesday,Night,1,11,0
9358,2023-04-12 22:10:00,Koramangala,12.938566,77.619165,Wednesday,22,Light,Haze,Wet,Motorcycle,Minor,Minor,Speeding,Unknown,0,2,80 Feet Road,27479,33.55,46.24,1,84.07,72.38,Wednesday,Night,2,4,0
9359,2023-06-01 08:06:00,Jayanagar,12.938741,77.580424,Thursday,8,Very Heavy,Clear,Wet,Motorcycle,Moderate,Minor,Distracted Driving,Jumping Signal,0,1,4th Block Complex,47414,16.1,75.38,0,50.39,98.17,Thursday,Morning,3,6,0
9360,2023-07-19 15:28:00,Indiranagar,12.980599,77.640206,Wednesday,15,Light,Foggy,Potholes,Car,Minor,Minor,Distracted Driving,No Helmet,0,1,100 Feet Road,13919,50.18,30.0,0,62.53,64.49,Wednesday,Afternoon,2,7,0
9361,2023-02-15 19:41:00,Indiranagar,12.971755,77.653878,Wednesday,19,Heavy,Cloudy,Wet,Bicycle,Moderate,Minor,Distracted Driving,Jumping Signal,0,2,CMH Road,36879,22.81,63.4,0,84.6,83.25,Wednesday,Evening,2,2,0
9362,2023-12-22 11:01:00,Whitefield,12.978862,77.737642,Friday,11,Very Heavy,Overcast,Dry,Truck,Moderate,Minor,Distracted Driving,Jumping Signal,0,1,Marathahalli Bridge,46197,17.43,72.26,0,53.88,85.94,Friday,Morning,4,12,0
9363,2023-11-03 13:53:00,Whitefield,12.985781,77.726972,Friday,13,Light,Cloudy,Potholes,Bicycle,Severe,Serious,Distracted Driving,Unknown,0,2,Marathahalli Bridge,59407,10.41,89.2,0,47.57,91.74,Friday,Afternoon,4,11,0
9364,2023-04-21 14:59:00,Jayanagar,12.944391,77.585064,Friday,14,Light,Overcast,Wet,Bicycle,Minor,Minor,Distracted Driving,No Helmet,0,1,4th Block Complex,48930,8.52,81.9,1,38.3,73.03,Friday,Afternoon,4,4,0
9365,2023-12-07 13:46:00,Jayanagar,12.931454,77.583535,Thursday,13,Moderate,Cloudy,Dry,Bus,Severe,Serious,Speeding,Overspeeding,0,3,4th Block Complex,12009,45.03,30.0,1,80.7,97.13,Thursday,Afternoon,3,12,0
9366,2023-04-22 20:58:00,HSR Layout,12.914199,77.645445,Saturday,20,Very Heavy,Raining,Under Construction,Motorcycle,Moderate,Minor,Distracted Driving,Unknown,0,2,27th Main Road,9899,52.28,30.0,0,52.12,70.9,Saturday,Evening,5,4,1
9367,2023-08-04 18:44:00,Koramangala,12.928115,77.626576,Friday,18,Very Heavy,Foggy,Potholes,Auto Rickshaw,Moderate,Minor,Drunk Driving,Overspeeding,0,1,Sony World Junction,59237,9.34,100.0,0,52.51,77.7,Friday,Evening,4,8,0
9368,2023-05-09 01:33:00,Indiranagar,12.970195,77.64593,Tuesday,1,Light,Overcast,Dry,Bicycle,Moderate,Minor,Drunk Driving,Jumping Signal,0,2,CMH Road,12496,49.8,30.0,0,69.77,82.9,Tuesday,Night,1,5,0
9369,2023-04-26 00:56:00,Indiranagar,12.984186,77.648878,Wednesday,0,Moderate,Haze,Dry,Motorcycle,Minor,Minor,Speeding,No Helmet,0,1,100 Feet Road,49822,14.98,73.52,1,56.3,79.81,Wednesday,Night,2,4,0
9370,2023-07-17 17:09:00,Koramangala,12.929701,77.61933,Monday,17,Heavy,Raining,Potholes,Motorcycle,Severe,Serious,Drunk Driving,Unknown,0,3,Sony World Junction,22040,33.45,38.5,1,79.12,85.66,Monday,Evening,0,7,0
9371,2023-09-13 11:11:00,HSR Layout,12.921472,77.639195,Wednesday,11,Very Heavy,Cloudy,Potholes,Car,Unknown,No Injury,Distracted Driving,No Helmet,0,0,27th Main Road,51186,10.56,76.81,1,73.34,54.15,Wednesday,Morning,2,9,0
9372,2023-06-17 01:58:00,Whitefield,12.964576,77.746107,Saturday,1,Light,Overcast,Dry,Auto Rickshaw,Minor,Minor,Ignoring Signal,Overspeeding,0,1,Marathahalli Bridge,22160,38.54,38.58,0,71.78,74.0,Saturday,Night,5,6,1
9373,2023-04-22 05:05:00,Koramangala,12.93499,77.628909,Saturday,5,Moderate,Haze,Potholes,Bus,Severe,Serious,Ignoring Signal,Overspeeding,0,4,80 Feet Road,20600,40.38,38.5,0,70.8,83.96,Saturday,Morning,5,4,1
9374,2023-02-10 23:23:00,Whitefield,12.988486,77.75513,Friday,23,Moderate,Cloudy,Dry,Motorcycle,Unknown,No Injury,Speeding,No Helmet,0,0,Marathahalli Bridge,7908,48.98,30.0,1,76.56,62.18,Friday,Night,4,2,0
9375,2023-08-04 01:23:00,Jayanagar,12.926067,77.585427,Friday,1,Moderate,Haze,Dry,Bus,Minor,Minor,Drunk Driving,Jumping Signal,0,2,4th Block Complex,7087,50.49,30.0,0,42.65,65.3,Friday,Night,4,8,0
9376,2023-08-15 16:23:00,Jayanagar,12.929674,77.575949,Tuesday,16,Light,Haze,Potholes,Truck,Severe,Fatal,Speeding,Jumping Signal,2,0,4th Block Complex,40708,17.7,61.96,0,82.68,99.0,Tuesday,Afternoon,1,8,0
9377,2023-07-22 20:21:00,Whitefield,12.958289,77.736704,Saturday,20,Very Heavy,Overcast,Dry,Car,Severe,Fatal,Drunk Driving,Overspeeding,2,2,ITPL Main Road,24464,36.4,36.76,0,39.57,64.4,Saturday,Evening,5,7,1
9378,2023-10-13 19:03:00,Koramangala,12.929722,77.622027,Friday,19,Very Heavy,Overcast,Wet,Car,Moderate,Serious,Speeding,Overspeeding,0,4,80 Feet Road,25446,32.45,33.93,0,66.55,59.54,Friday,Evening,4,10,0
9379,2023-01-30 07:30:00,Jayanagar,12.933567,77.58235,Monday,7,Light,Overcast,Dry,Bus,Moderate,Minor,Drunk Driving,No Helmet,0,2,South End Circle,49742,7.32,73.9,0,55.08,52.73,Monday,Morning,0,1,0
9380,2023-12-02 09:40:00,Whitefield,12.974106,77.732592,Saturday,9,Heavy,Haze,Dry,Motorcycle,Severe,Serious,Drunk Driving,Jumping Signal,0,4,ITPL Main Road,37046,24.62,53.86,1,37.6,94.39,Saturday,Morning,5,12,1
9381,2023-08-18 10:29:00,HSR Layout,12.90852,77.655796,Friday,10,Heavy,Raining,Wet,Car,Minor,Minor,Drunk Driving,No Helmet,0,1,27th Main Road,11254,52.33,30.0,3,40.44,88.57,Friday,Morning,4,8,0
9382,2023-02-06 04:52:00,Koramangala,12.939258,77.622196,Monday,4,Moderate,Raining,Dry,Truck,Minor,Minor,Distracted Driving,Overspeeding,0,1,80 Feet Road,51688,14.04,80.51,1,56.08,68.06,Monday,Night,0,2,0
9383,2023-03-26 18:25:00,HSR Layout,12.920985,77.640228,Sunday,18,Very Heavy,Haze,Under Construction,Bus,Severe,Serious,Drunk Driving,Unknown,0,4,27th Main Road,13201,42.38,30.0,1,33.88,79.72,Sunday,Evening,6,3,1
9384,2023-04-23 19:33:00,HSR Layout,12.921574,77.644414,Sunday,19,Heavy,Overcast,Potholes,Car,Minor,Minor,Speeding,Unknown,0,2,27th Main Road,49629,8.24,75.21,0,55.13,93.78,Sunday,Evening,6,4,1
9385,2023-01-06 16:07:00,Whitefield,12.956662,77.754442,Friday,16,Light,Haze,Dry,Bus,Minor,Minor,Drunk Driving,Jumping Signal,0,1,Marathahalli Bridge,21093,42.98,30.0,0,36.01,63.35,Friday,Afternoon,4,1,0
9386,2023-10-19 13:23:00,Indiranagar,12.985743,77.64372,Thursday,13,Light,Raining,Potholes,Truck,Minor,Minor,Ignoring Signal,Overspeeding,0,1,100 Feet Road,41651,20.16,66.76,4,52.99,58.44,Thursday,Afternoon,3,10,0
9387,2023-05-26 18:55:00,Jayanagar,12.934391,77.577613,Friday,18,Heavy,Clear,Wet,Auto Rickshaw,Severe,Serious,Drunk Driving,No Helmet,0,2,South End Circle,52320,6.07,79.96,1,31.37,63.46,Friday,Evening,4,5,0
9388,2023-06-07 06:29:00,Jayanagar,12.921538,77.585799,Wednesday,6,Light,Clear,Wet,Auto Rickshaw,Unknown,No Injury,Ignoring Signal,Jumping Signal,0,0,South End Circle,57365,8.49,95.04,1,69.72,93.04,Wednesday,Morning,2,6,0
9389,2023-01-13 04:13:00,Indiranagar,12.984395,77.636093,Friday,4,Moderate,Cloudy,Under Construction,Truck,Severe,Serious,Ignoring Signal,Jumping Signal,0,4,CMH Road,40230,17.15,69.05,0,43.59,90.66,Friday,Night,4,1,0
9390,2023-08-28 05:11:00,Koramangala,12.93741,77.630879,Monday,5,Moderate,Clear,Wet,Bicycle,Moderate,Serious,Distracted Driving,Unknown,0,3,80 Feet Road,21701,39.98,36.88,1,44.9,69.31,Monday,Morning,0,8,0
9391,2023-10-05 18:41:00,Jayanagar,12.936241,77.587021,Thursday,18,Heavy,Foggy,Wet,Car,Minor,Minor,Ignoring Signal,No Helmet,0,1,South End Circle,40127,16.84,70.72,0,35.08,70.7,Thursday,Evening,3,10,0
9392,2023-05-30 17:12:00,Indiranagar,12.978838,77.636071,Tuesday,17,Heavy,Cloudy,Under Construction,Motorcycle,Moderate,Minor,Ignoring Signal,No Helmet,0,1,CMH Road,16168,43.74,30.0,0,49.94,85.13,Tuesday,Evening,1,5,0
9393,2023-03-08 10:22:00,Whitefield,12.981037,77.746901,Wednesday,10,Very Heavy,Foggy,Under Construction,Auto Rickshaw,Minor,Minor,Ignoring Signal,Overspeeding,0,2,Marathahalli Bridge,15140,41.84,30.0,0,60.17,62.45,Wednesday,Morning,2,3,0
9394,2023-12-03 07:41:00,HSR Layout,12.926574,77.635919,Sunday,7,Light,Raining,Wet,Truck,Minor,Minor,Ignoring Signal,Jumping Signal,0,2,Outer Ring Road,5335,55.5,30.0,4,59.37,95.42,Sunday,Morning,6,12,1
9395,2023-07-08 16:14:00,Whitefield,12.958461,77.751331,Saturday,16,Light,Foggy,Under Construction,Bus,Severe,Serious,Ignoring Signal,No Helmet,0,3,Marathahalli Bridge,34934,27.49,50.31,1,48.86,88.92,Saturday,Afternoon,5,7,1
9396,2023-11-15 03:40:00,HSR Layout,12.923287,77.642064,Wednesday,3,Moderate,Foggy,Wet,Auto Rickshaw,Moderate,Minor,Ignoring Signal,No Helmet,0,2,27th Main Road,53297,6.46,87.0,1,63.21,60.45,Wednesday,Night,2,11,0
9397,2023-12-08 22:22:00,HSR Layout,12.910248,77.644567,Friday,22,Light,Haze,Potholes,Bicycle,Severe,Serious,Ignoring Signal,Unknown,0,3,Outer Ring Road,43000,21.19,67.04,0,34.57,84.2,Friday,Night,4,12,0
9398,2023-08-23 18:24:00,Koramangala,12.92912,77.619698,Wednesday,18,Very Heavy,Overcast,Dry,Bicycle,Minor,Minor,Speeding,Overspeeding,0,2,Sony World Junction,47697,10.14,76.58,0,59.01,85.43,Wednesday,Evening,2,8,0
9399,2023-12-10 11:42:00,Koramangala,12.929382,77.619488,Sunday,11,Very Heavy,Clear,Wet,Bus,Minor,Minor,Ignoring Signal,Unknown,0,2,Sony World Junction,5623,51.38,30.0,0,51.68,74.06,Sunday,Morning,6,12,1
9400,2023-04-19 08:42:00,Koramangala,12.943204,77.623514,Wednesday,8,Heavy,Raining,Wet,Car,Moderate,Serious,Speeding,Unknown,0,2,Sony World Junction,6035,55.84,30.0,0,57.34,50.36,Wednesday,Morning,2,4,0
9401,2023-04-13 06:49:00,Jayanagar,12.941639,77.587129,Thursday,6,Moderate,Foggy,Dry,Bicycle,Moderate,Minor,Drunk Driving,Jumping Signal,0,1,South End Circle,7302,55.24,30.0,0,40.87,56.08,Thursday,Morning,3,4,0
9402,2023-04-08 19:06:00,HSR Layout,12.907024,77.645017,Saturday,19,Heavy,Raining,Potholes,Truck,Moderate,Minor,Distracted Driving,Overspeeding,0,1,Outer Ring Road,56733,10.61,90.72,0,74.64,51.68,Saturday,Evening,5,4,1
9403,2023-12-20 11:32:00,Jayanagar,12.937199,77.57922,Wednesday,11,Very Heavy,Haze,Dry,Auto Rickshaw,Moderate,Serious,Ignoring Signal,Jumping Signal,0,1,4th Block Complex,30438,25.44,46.53,0,37.06,62.85,Wednesday,Morning,2,12,0
9404,2023-04-26 14:57:00,Jayanagar,12.944475,77.580417,Wednesday,14,Moderate,Haze,Potholes,Truck,Moderate,Minor,Drunk Driving,Overspeeding,0,2,4th Block Complex,48565,11.75,79.43,0,82.93,56.72,Wednesday,Afternoon,2,4,0
9405,2023-07-19 19:02:00,Koramangala,12.935505,77.616595,Wednesday,19,Very Heavy,Foggy,Under Construction,Auto Rickshaw,Moderate,Minor,Distracted Driving,Overspeeding,0,2,Sony World Junction,54450,7.62,87.57,0,36.82,62.02,Wednesday,Evening,2,7,0
9406,2023-05-31 11:39:00,HSR Layout,12.912461,77.635193,Wednesday,11,Heavy,Clear,Under Construction,Car,Severe,Serious,Speeding,Jumping Signal,0,1,Outer Ring Road,5775,51.73,30.0,0,57.38,55.18,Wednesday,Morning,2,5,0
9407,2023-09-03 19:27:00,Indiranagar,12.972355,77.640999,Sunday,19,Heavy,Overcast,Under Construction,Bicycle,Moderate,Minor,Ignoring Signal,No Helmet,0,1,CMH Road,32633,22.74,50.39,0,37.96,68.26,Sunday,Evening,6,9,1
9408,2023-08-08 16:44:00,Indiranagar,12.979697,77.636134,Tuesday,16,Light,Cloudy,Dry,Bicycle,Moderate,Minor,Speeding,Overspeeding,0,1,100 Feet Road,8951,51.17,30.0,0,50.47,76.19,Tuesday,Afternoon,1,8,0
9409,2023-08-23 22:32:00,Koramangala,12.93226,77.628167,Wednesday,22,Light,Raining,Wet,Auto Rickshaw,Severe,Serious,Ignoring Signal,Unknown,0,4,Sony World Junction,47697,10.14,76.58,0,59.01,85.43,Wednesday,Night,2,8,0
9410,2023-06-18 14:56:00,Whitefield,12.989448,77.735332,Sunday,14,Light,Overcast,Under Construction,Bus,Severe,Serious,Distracted Driving,No Helmet,0,2,Marathahalli Bridge,23247,35.62,35.74,1,52.8,67.33,Sunday,Afternoon,6,6,1
9411,2023-09-18 22:16:00,HSR Layout,12.908219,77.637037,Monday,22,Moderate,Cloudy,Dry,Truck,Severe,Serious,Distracted Driving,Unknown,0,4,Outer Ring Road,29045,28.33,40.57,0,59.09,84.42,Monday,Night,0,9,0
9412,2023-03-11 16:01:00,Whitefield,12.960794,77.762991,Saturday,16,Light,Haze,Dry,Motorcycle,Severe,Serious,Ignoring Signal,Unknown,0,2,Marathahalli Bridge,29822,26.11,49.12,0,40.17,76.01,Saturday,Afternoon,5,3,1
9413,2023-09-24 02:23:00,Koramangala,12.942528,77.616964,Sunday,2,Moderate,Raining,Dry,Truck,Minor,Minor,Speeding,No Helmet,0,1,Sony World Junction,42980,17.52,71.62,0,76.02,77.71,Sunday,Night,6,9,1
9414,2023-01-15 12:04:00,Koramangala,12.937935,77.620213,Sunday,12,Moderate,Foggy,Dry,Bicycle,Minor,Minor,Speeding,No Helmet,0,1,80 Feet Road,42181,22.05,68.9,1,70.19,85.45,Sunday,Afternoon,6,1,1
9415,2023-12-06 01:54:00,HSR Layout,12.906661,77.655091,Wednesday,1,Light,Clear,Under Construction,Bus,Moderate,Serious,Speeding,Overspeeding,0,4,Outer Ring Road,5760,51.6,30.0,0,55.82,67.47,Wednesday,Night,2,12,0
9416,2023-04-27 23:15:00,Indiranagar,12.976929,77.639982,Thursday,23,Moderate,Cloudy,Wet,Bicycle,Moderate,Minor,Speeding,Jumping Signal,0,2,CMH Road,57818,7.55,100.0,0,31.92,79.77,Thursday,Night,3,4,0
9417,2023-07-31 00:15:00,Jayanagar,12.932784,77.577999,Monday,0,Moderate,Overcast,Potholes,Bicycle,Unknown,No Injury,Drunk Driving,No Helmet,0,0,South End Circle,18844,39.97,30.0,0,77.01,99.14,Monday,Night,0,7,0
9418,2023-07-14 21:12:00,Indiranagar,12.977236,77.645846,Friday,21,Light,Raining,Potholes,Bus,Moderate,Minor,Ignoring Signal,No Helmet,0,1,100 Feet Road,52655,11.07,87.58,0,40.62,80.65,Friday,Night,4,7,0
9419,2023-04-08 12:25:00,Indiranagar,12.973935,77.647734,Saturday,12,Moderate,Clear,Wet,Car,Moderate,Serious,Drunk Driving,No Helmet,0,3,100 Feet Road,18925,38.61,35.49,0,54.07,55.17,Saturday,Afternoon,5,4,1
9420,2023-12-13 17:13:00,Whitefield,12.994518,77.743498,Wednesday,17,Very Heavy,Overcast,Wet,Car,Minor,Minor,Ignoring Signal,Overspeeding,0,1,ITPL Main Road,20114,40.48,37.16,0,42.84,85.57,Wednesday,Evening,2,12,0
9421,2023-06-14 22:55:00,Indiranagar,12.985761,77.639092,Wednesday,22,Moderate,Clear,Wet,Bicycle,Moderate,Minor,Drunk Driving,No Helmet,0,2,100 Feet Road,50690,12.48,76.98,0,30.62,90.33,Wednesday,Night,2,6,0
9422,2023-07-20 04:08:00,Koramangala,12.933961,77.631955,Thursday,4,Light,Cloudy,Dry,Bus,Moderate,Minor,Speeding,Unknown,0,1,80 Feet Road,58018,14.7,89.02,0,83.88,96.58,Thursday,Night,3,7,0
9423,2023-05-27 11:14:00,Jayanagar,12.930489,77.584704,Saturday,11,Heavy,Foggy,Under Construction,Bicycle,Moderate,Minor,Distracted Driving,Overspeeding,0,2,South End Circle,10172,47.41,30.0,0,57.99,52.28,Saturday,Morning,5,5,1
9424,2023-03-24 06:13:00,HSR Layout,12.91805,77.653927,Friday,6,Moderate,Haze,Under Construction,Motorcycle,Severe,Serious,Ignoring Signal,Jumping Signal,0,1,27th Main Road,14005,41.5,30.0,0,35.2,82.69,Friday,Morning,4,3,0
9425,2023-04-23 11:11:00,HSR Layout,12.917346,77.633593,Sunday,11,Very Heavy,Cloudy,Dry,Auto Rickshaw,Minor,Minor,Drunk Driving,Jumping Signal,0,2,27th Main Road,49629,8.24,75.21,0,55.13,93.78,Sunday,Morning,6,4,1
9426,2023-07-20 21:02:00,Jayanagar,12.940045,77.592897,Thursday,21,Moderate,Cloudy,Wet,Auto Rickshaw,Moderate,Serious,Speeding,Overspeeding,0,2,4th Block Complex,54527,8.79,93.88,1,80.82,54.5,Thursday,Night,3,7,0
9427,2023-11-27 15:35:00,Indiranagar,12.972188,77.638968,Monday,15,Moderate,Cloudy,Under Construction,Bus,Unknown,No Injury,Speeding,Overspeeding,0,0,100 Feet Road,45626,9.42,71.92,1,76.29,87.59,Monday,Afternoon,0,11,0
9428,2023-03-17 14:13:00,Whitefield,12.971555,77.733388,Friday,14,Moderate,Raining,Dry,Truck,Minor,Minor,Drunk Driving,Jumping Signal,0,2,ITPL Main Road,20383,41.68,38.24,0,78.93,98.35,Friday,Afternoon,4,3,0
9429,2023-04-07 23:15:00,Indiranagar,12.973909,77.639833,Friday,23,Light,Clear,Under Construction,Car,Moderate,Minor,Distracted Driving,Unknown,0,2,CMH Road,51330,5.32,86.55,0,77.8,52.35,Friday,Night,4,4,0
9430,2023-04-15 10:35:00,Indiranagar,12.97792,77.650841,Saturday,10,Very Heavy,Overcast,Wet,Truck,Severe,Fatal,Ignoring Signal,Jumping Signal,1,1,100 Feet Road,32599,29.68,54.81,0,41.09,66.13,Saturday,Morning,5,4,1
9431,2023-07-15 12:19:00,Jayanagar,12.937487,77.594902,Saturday,12,Light,Cloudy,Wet,Auto Rickshaw,Moderate,Minor,Drunk Driving,Overspeeding,0,2,4th Block Complex,17368,38.81,33.13,0,47.17,60.11,Saturday,Afternoon,5,7,1
9432,2023-07-04 16:35:00,Whitefield,12.992099,77.757044,Tuesday,16,Light,Haze,Dry,Truck,Unknown,No Injury,Distracted Driving,Unknown,0,0,Marathahalli Bridge,35871,20.74,55.33,0,63.26,90.76,Tuesday,Afternoon,1,7,0
9433,2023-12-24 10:22:00,Jayanagar,12.923816,77.595586,Sunday,10,Heavy,Cloudy,Potholes,Car,Minor,Minor,Ignoring Signal,Jumping Signal,0,2,South End Circle,18034,38.31,33.22,0,84.97,94.66,Sunday,Morning,6,12,1
9434,2023-01-25 12:19:00,Koramangala,12.932085,77.625282,Wednesday,12,Light,Cloudy,Wet,Motorcycle,Moderate,Serious,Distracted Driving,Jumping Signal,0,2,80 Feet Road,28883,35.94,49.8,0,36.02,73.97,Wednesday,Afternoon,2,1,0
9435,2023-04-16 01:39:00,Jayanagar,12.932558,77.576027,Sunday,1,Light,Foggy,Wet,Motorcycle,Moderate,Minor,Speeding,Jumping Signal,0,2,South End Circle,32568,26.72,55.39,1,34.45,65.66,Sunday,Night,6,4,1
9436,2023-12-23 17:22:00,HSR Layout,12.908797,77.655292,Saturday,17,Very Heavy,Overcast,Wet,Bicycle,Moderate,Serious,Ignoring Signal,Jumping Signal,0,1,Outer Ring Road,20690,39.14,30.0,0,69.78,96.35,Saturday,Evening,5,12,1
9437,2023-01-04 03:45:00,Koramangala,12.933173,77.628202,Wednesday,3,Light,Clear,Wet,Car,Minor,Minor,Distracted Driving,Unknown,0,1,80 Feet Road,56638,11.68,96.27,0,53.82,73.0,Wednesday,Night,2,1,0
9438,2023-10-31 06:16:00,HSR Layout,12.922952,77.638195,Tuesday,6,Moderate,Foggy,Under Construction,Motorcycle,Moderate,Serious,Speeding,Overspeeding,0,3,27th Main Road,52793,10.89,83.66,0,35.84,82.98,Tuesday,Morning,1,10,0
9439,2023-01-23 02:14:00,HSR Layout,12.920798,77.637455,Monday,2,Moderate,Cloudy,Dry,Auto Rickshaw,Moderate,Minor,Speeding,Jumping Signal,0,1,Outer Ring Road,24614,37.27,35.92,1,84.14,79.97,Monday,Night,0,1,0
